,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3849,2023,SE,FT,Machine Learning Engineer,264400,USD,264400,US,100,US,M
3850,2023,SE,FT,Machine Learning Engineer,176300,USD,176300,US,100,US,M
3851,2023,EN,FT,Data Analyst,80800,USD,80800,US,0,US,M
3852,2023,EN,FT,Data Analyst,53800,USD,53800,US,0,US,M
3853,2023,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M
3854,2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
3855,2023,SE,FT,Data Engineer,210000,USD,210000,US,0,US,M
3856,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
3857,2023,SE,FT,Data Scientist,169500,USD,169500,US,100,US,M
3858,2023,SE,FT,Data Scientist,138000,USD,138000,US,100,US,M
3859,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M
3860,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M
3861,2023,SE,FT,Data Scientist,204500,USD,204500,US,0,US,M
3862,2023,SE,FT,Data Scientist,138900,USD,138900,US,0,US,M
3863,2023,MI,FT,Data Scientist,260600,USD,260600,US,0,US,M
3864,2023,MI,FT,Data Scientist,170500,USD,170500,US,0,US,M
3865,2023,SE,FT,Data Scientist,214872,USD,214872,US,100,US,M
3866,2023,SE,FT,Data Scientist,186846,USD,186846,US,100,US,M
3867,2023,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
3868,2023,MI,FT,Data Analyst,70600,USD,70600,US,0,US,M
3869,2023,MI,FT,Data Analyst,149500,USD,149500,US,100,US,M
3870,2023,MI,FT,Data Analyst,127075,USD,127075,US,100,US,M
3871,2023,SE,FT,Data Engineer,162000,USD,162000,US,100,US,M
3872,2023,SE,FT,Data Engineer,111000,USD,111000,US,100,US,M
3873,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
3874,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
3875,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
3876,2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
3877,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
3878,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
3879,2023,EX,FT,Data Engineer,250000,USD,250000,US,0,US,M
3880,2023,EX,FT,Data Engineer,225000,USD,225000,US,0,US,M
3881,2023,SE,FT,Data Analyst,90000,USD,90000,US,0,US,M
3882,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M
3883,2023,MI,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M
3884,2023,MI,FT,Data Analyst,40000,GBP,49216,GB,0,GB,M
3885,2023,SE,FT,Data Engineer,205000,USD,205000,US,0,US,M
3886,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M
3887,2023,SE,FT,Data Scientist,202600,USD,202600,US,100,US,M
3888,2023,SE,FT,Data Scientist,168800,USD,168800,US,100,US,M
3889,2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M
3890,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
3891,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,UA,100,UA,M
3892,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,UA,100,UA,M
3893,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
3894,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
3895,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M
3896,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M
3897,2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M
3898,2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M
3899,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M
3900,2023,SE,FT,Machine Learning Engineer,156000,USD,156000,US,100,US,M
3901,2023,SE,FT,Machine Learning Engineer,205000,USD,205000,US,0,US,M
3902,2023,SE,FT,Machine Learning Engineer,152000,USD,152000,US,0,US,M
3903,2023,SE,FT,Machine Learning Engineer,260000,USD,260000,US,0,US,M
3904,2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
3905,2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M
3906,2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
3907,2023,SE,FT,Machine Learning Engineer,227700,USD,227700,US,100,US,M
3908,2023,SE,FT,Machine Learning Engineer,154836,USD,154836,US,100,US,M
3909,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
3910,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
3911,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
3912,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
3913,2023,MI,FT,Machine Learning Engineer,285000,USD,285000,US,0,US,L
3914,2023,MI,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,L
3915,2023,MI,FT,Data Engineer,214300,USD,214300,US,0,US,M
3916,2023,MI,FT,Data Engineer,108500,USD,108500,US,0,US,M
3917,2023,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M
3918,2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
3919,2023,SE,FT,Data Scientist,194500,USD,194500,US,0,US,M
3920,2023,SE,FT,Data Scientist,110250,USD,110250,US,0,US,M
3921,2023,SE,FT,Data Scientist,295000,USD,295000,US,0,US,M
3922,2023,SE,FT,Data Scientist,177300,USD,177300,US,0,US,M
3923,2023,MI,FT,Data Analyst,45000,GBP,55368,GB,100,GB,M
3924,2023,MI,FT,Data Analyst,36000,GBP,44294,GB,100,GB,M
3925,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
3926,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
3927,2023,EN,FT,Data Engineer,220000,USD,220000,US,0,US,M
3928,2023,EN,FT,Data Engineer,187000,USD,187000,US,0,US,M
3929,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
3930,2023,SE,FT,Data Analyst,79000,USD,79000,US,0,US,M
3931,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M
3932,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M
3933,2023,SE,FT,Data Engineer,131000,USD,131000,US,0,US,M
3934,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
3935,2023,SE,FT,Data Scientist,153600,USD,153600,US,0,US,M
3936,2023,SE,FT,Data Scientist,106800,USD,106800,US,0,US,M
3937,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
3938,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
3939,2023,SE,FT,Data Scientist,107400,USD,107400,US,0,US,M
3940,2023,SE,FT,Data Scientist,101500,USD,101500,US,0,US,M
3941,2023,MI,FT,Data Engineer,75000,EUR,80976,FR,50,FR,M
3942,2023,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M
3943,2023,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
3944,2023,SE,FT,Data Scientist,300000,USD,300000,US,0,US,M
3945,2023,SE,FT,Data Scientist,211000,USD,211000,US,0,US,M
3946,2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M
3947,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M
3948,2023,MI,FT,Data Analyst,115000,USD,115000,US,100,US,M
3949,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
3950,2023,SE,FT,Data Engineer,139810,USD,139810,US,0,US,M
3951,2023,SE,FT,Data Engineer,95325,USD,95325,US,0,US,M
3952,2023,SE,FT,Data Analyst,167000,USD,167000,US,0,US,M
3953,2023,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
3954,2023,SE,FT,Data Engineer,144000,USD,144000,US,0,US,M
3955,2023,SE,FT,Data Engineer,96000,USD,96000,US,0,US,M
3956,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
3957,2023,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M
3958,2023,SE,FT,Data Scientist,161000,USD,161000,US,0,US,M
3959,2023,SE,FT,Data Scientist,116300,USD,116300,US,0,US,M
3960,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
3961,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M
3962,2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M
3963,2023,SE,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M
3964,2023,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M
3965,2023,SE,FT,Machine Learning Engineer,166000,USD,166000,US,0,US,M
3966,2023,SE,FT,Data Scientist,151300,USD,151300,US,100,US,M
3967,2023,SE,FT,Data Scientist,126100,USD,126100,US,100,US,M
3968,2023,SE,FT,Data Scientist,202600,USD,202600,US,100,US,M
3969,2023,SE,FT,Data Scientist,168800,USD,168800,US,100,US,M
3970,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M
3971,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
3972,2023,EX,FT,Data Analyst,180000,USD,180000,US,100,US,M
3973,2023,EX,FT,Data Analyst,125000,USD,125000,US,100,US,M
3974,2023,SE,FT,Data Engineer,282000,USD,282000,US,0,US,M
3975,2023,SE,FT,Data Engineer,208000,USD,208000,US,0,US,M
3976,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
3977,2023,SE,FT,Data Engineer,124000,USD,124000,US,0,US,M
3978,2023,SE,FT,Machine Learning Engineer,212800,USD,212800,US,0,US,L
3979,2023,SE,FT,Machine Learning Engineer,111600,USD,111600,US,0,US,L
3980,2023,SE,FT,Data Engineer,169000,USD,169000,US,0,US,M
3981,2023,SE,FT,Data Engineer,91000,USD,91000,US,0,US,M
3982,2023,MI,FT,Data Analyst,70900,USD,70900,US,0,US,M
3983,2023,MI,FT,Data Analyst,49000,USD,49000,US,0,US,M
3984,2023,SE,FT,Data Scientist,168000,USD,168000,US,0,US,M
3985,2023,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
3986,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
3987,2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
3988,2023,SE,FT,Data Analyst,93918,USD,93918,US,0,US,M
3989,2023,SE,FT,Data Analyst,51962,USD,51962,US,0,US,M
3990,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
3991,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
3992,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
3993,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
3994,2023,MI,FT,Data Engineer,275000,USD,275000,CA,0,CA,M
3995,2023,MI,FT,Data Engineer,243000,USD,243000,CA,0,CA,M
3996,2023,SE,FT,Data Scientist,215000,USD,215000,US,0,US,M
3997,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
3998,2023,EX,FT,Data Engineer,174500,USD,174500,US,0,US,M
3999,2023,EX,FT,Data Engineer,113000,USD,113000,US,0,US,M
4000,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M
4001,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
4002,2023,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
4003,2023,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
4004,2023,SE,FT,Machine Learning Engineer,260000,USD,260000,US,0,US,M
4005,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M
4006,2023,SE,FT,Data Scientist,202000,USD,202000,US,100,US,M
4007,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
4008,2023,MI,FT,Data Scientist,130000,CAD,96313,CA,100,CA,S
4009,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
4010,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
4011,2023,MI,FT,Data Analyst,45000,EUR,48585,PT,100,PT,M
4012,2023,MI,FT,Data Analyst,40000,EUR,43187,PT,100,PT,M
4013,2023,SE,FT,Data Analyst,145500,USD,145500,US,0,US,M
4014,2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M
4015,2023,SE,FT,Data Engineer,206000,USD,206000,US,100,US,M
4016,2023,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M
4017,2023,SE,FT,Data Analyst,122500,USD,122500,US,100,US,M
4018,2023,SE,FT,Data Analyst,82500,USD,82500,US,100,US,M
4019,2023,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
4020,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
4021,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
4022,2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
4023,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M
4024,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M
4025,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M
4026,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
4027,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M
4028,2023,MI,FT,Data Engineer,103000,USD,103000,US,0,US,M
4029,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
4030,2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
4031,2023,SE,FT,Data Engineer,385000,USD,385000,US,0,US,M
4032,2023,SE,FT,Data Engineer,245000,USD,245000,US,0,US,M
4033,2023,SE,FT,Data Engineer,255000,USD,255000,US,0,US,M
4034,2023,SE,FT,Data Engineer,255000,USD,255000,US,0,US,M
4035,2023,SE,FT,Data Engineer,202500,USD,202500,US,0,US,M
4036,2023,SE,FT,Data Engineer,177500,USD,177500,US,0,US,M
4037,2023,SE,FT,Data Scientist,308000,USD,308000,US,0,US,M
4038,2023,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M
4039,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
4040,2023,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
4041,2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
4042,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
4043,2023,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M
4044,2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
4045,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
4046,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
4047,2023,SE,FT,Data Scientist,212800,USD,212800,US,0,US,L
4048,2023,SE,FT,Data Scientist,111600,USD,111600,US,0,US,L
4049,2023,SE,FT,Data Engineer,213600,USD,213600,US,0,US,M
4050,2023,SE,FT,Data Engineer,103200,USD,103200,US,0,US,M
4051,2023,SE,FT,Data Scientist,230000,USD,230000,CA,100,CA,M
4052,2023,SE,FT,Data Scientist,153000,USD,153000,CA,100,CA,M
4053,2023,SE,FT,Data Scientist,204000,USD,204000,US,100,US,M
4054,2023,SE,FT,Data Scientist,127500,USD,127500,US,100,US,M
4055,2023,MI,FT,Data Scientist,250000,USD,250000,US,0,US,M
4056,2023,MI,FT,Data Scientist,125000,USD,125000,US,0,US,M
4057,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
4058,2023,SE,FT,Data Analyst,88000,USD,88000,US,100,US,M
4059,2023,SE,FT,Machine Learning Engineer,158000,USD,158000,US,100,US,M
4060,2023,SE,FT,Machine Learning Engineer,108000,USD,108000,US,100,US,M
4061,2023,SE,FT,Data Engineer,385000,USD,385000,US,0,US,M
4062,2023,SE,FT,Data Engineer,310000,USD,310000,US,0,US,M
4063,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
4064,2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
4065,2023,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M
4066,2023,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
4067,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
4068,2023,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
4069,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
4070,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
4071,2023,MI,FT,Data Engineer,169000,USD,169000,US,0,US,M
4072,2023,MI,FT,Data Engineer,91000,USD,91000,US,0,US,M
4073,2023,EN,FT,Data Scientist,135000,USD,135000,US,0,US,M
4074,2023,EN,FT,Data Scientist,110000,USD,110000,US,0,US,M
4075,2023,SE,FT,Data Engineer,105000,GBP,129192,GB,0,GB,M
4076,2023,SE,FT,Data Engineer,80000,GBP,98432,GB,0,GB,M
4077,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
4078,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
4079,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
4080,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
4081,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
4082,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
4083,2023,MI,FT,Machine Learning Engineer,70000,EUR,75577,NL,0,NL,M
4084,2023,EN,FT,Data Engineer,18000,USD,18000,IN,50,IN,M
4085,2023,MI,FT,Data Analyst,300000,GBP,369120,GB,0,GB,M
4086,2023,MI,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M
4087,2023,MI,FT,Data Scientist,204500,USD,204500,US,0,US,M
4088,2023,MI,FT,Data Scientist,142200,USD,142200,US,0,US,M
4089,2023,MI,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M
4090,2023,MI,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M
4091,2023,SE,FT,Data Engineer,188600,USD,188600,US,0,US,M
4092,2023,SE,FT,Data Engineer,111550,USD,111550,US,0,US,M
4093,2023,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
4094,2023,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M
4095,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
4096,2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
4097,2023,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
4098,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
4099,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M
4100,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M
4101,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
4102,2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
4103,2023,SE,FT,Machine Learning Engineer,242921,USD,242921,US,0,US,M
4104,2023,SE,FT,Machine Learning Engineer,170045,USD,170045,US,0,US,M
4105,2023,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M
4106,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M
4107,2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
4108,2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M
4109,2023,EN,FT,Data Scientist,156450,USD,156450,US,0,US,M
4110,2023,EN,FT,Data Scientist,119200,USD,119200,US,0,US,M
4111,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M
4112,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
4113,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M
4114,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M
4115,2023,MI,FT,Data Scientist,154800,USD,154800,US,0,US,M
4116,2023,MI,FT,Data Scientist,76300,USD,76300,US,0,US,M
4117,2023,SE,FT,Data Scientist,178600,USD,178600,US,0,US,M
4118,2023,SE,FT,Data Scientist,88600,USD,88600,US,0,US,M
4119,2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M
4120,2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M
4121,2023,SE,FT,Data Scientist,207345,USD,207345,US,100,US,M
4122,2023,SE,FT,Data Scientist,180300,USD,180300,US,100,US,M
4123,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
4124,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
4125,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
4126,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
4127,2023,SE,FT,Data Scientist,228045,USD,228045,US,100,US,M
4128,2023,SE,FT,Data Scientist,198300,USD,198300,US,100,US,M
4129,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
4130,2023,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
4131,2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
4132,2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
4133,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
4134,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
4135,2023,MI,FT,Data Scientist,72360,EUR,78125,LV,0,LV,M
4136,2023,MI,FT,Data Scientist,37440,EUR,40423,LV,0,LV,M
4137,2023,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
4138,2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M
4139,2023,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
4140,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
4141,2023,SE,FT,Data Analyst,223602,USD,223602,US,0,US,M
4142,2023,SE,FT,Data Analyst,143520,USD,143520,US,0,US,M
4143,2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
4144,2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M
4145,2023,SE,FT,Data Engineer,99000,GBP,121809,GB,100,GB,M
4146,2023,SE,FT,Data Engineer,68000,GBP,83667,GB,100,GB,M
4147,2023,SE,FT,Data Analyst,120350,USD,120350,US,100,US,M
4148,2023,SE,FT,Data Analyst,74400,USD,74400,US,100,US,M
4149,2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
4150,2023,SE,FT,Data Scientist,123000,USD,123000,US,0,US,M
4151,2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M
4152,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
4153,2023,SE,FT,Machine Learning Engineer,214500,USD,214500,US,0,US,M
4154,2023,SE,FT,Machine Learning Engineer,132600,USD,132600,US,0,US,M
4155,2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M
4156,2023,SE,FT,Data Engineer,103000,USD,103000,US,0,US,M
4157,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M
4158,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M
4159,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
4160,2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
4161,2023,MI,FT,Data Analyst,115000,USD,115000,US,0,US,M
4162,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
4163,2023,SE,FT,Data Scientist,296100,USD,296100,US,0,US,M
4164,2023,SE,FT,Data Scientist,144500,USD,144500,US,0,US,M
4165,2023,EN,FT,Data Engineer,220000,USD,220000,US,0,US,M
4166,2023,EN,FT,Data Engineer,187000,USD,187000,US,0,US,M
4167,2023,SE,FT,Data Analyst,118600,USD,118600,US,0,US,M
4168,2023,SE,FT,Data Analyst,96800,USD,96800,US,0,US,M
4169,2023,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
4170,2023,MI,FT,Machine Learning Engineer,45000,EUR,48585,IT,100,GB,M
4171,2023,MI,FT,Data Analyst,142000,USD,142000,US,0,US,M
4172,2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M
4173,2023,SE,FT,Data Engineer,210000,USD,210000,US,0,US,M
4174,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
4175,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
4176,2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
4177,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
4178,2023,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
4179,2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
4180,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
4181,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
4182,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
4183,2023,MI,FT,Data Engineer,167500,USD,167500,US,0,US,M
4184,2023,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M
4185,2023,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
4186,2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
4187,2023,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M
4188,2023,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M
4189,2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
4190,2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
4191,2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,100,US,M
4192,2023,SE,FT,Machine Learning Engineer,188000,USD,188000,US,100,US,M
4193,2023,SE,FT,Data Scientist,238000,USD,238000,CA,100,CA,M
4194,2023,SE,FT,Data Scientist,156000,USD,156000,CA,100,CA,M
4195,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
4196,2023,SE,FT,Data Analyst,106000,USD,106000,US,100,US,M
4197,2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M
4198,2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M
4199,2023,SE,FT,Data Engineer,269100,USD,269100,US,0,US,M
4200,2023,SE,FT,Data Engineer,131300,USD,131300,US,0,US,M
4201,2023,SE,FT,Data Engineer,60000,GBP,73824,GB,0,GB,M
4202,2023,SE,FT,Data Engineer,50000,GBP,61520,GB,0,GB,M
4203,2023,MI,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
4204,2023,MI,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
4205,2023,SE,FT,Data Scientist,212800,USD,212800,US,100,US,M
4206,2023,SE,FT,Data Scientist,111600,USD,111600,US,100,US,M
4207,2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
4208,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
4209,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M
4210,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M
4211,2023,SE,FT,Data Scientist,238000,USD,238000,CA,100,CA,M
4212,2023,SE,FT,Data Scientist,156000,USD,156000,CA,100,CA,M
4213,2023,SE,FT,Data Scientist,198800,USD,198800,US,0,US,M
4214,2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
4215,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
4216,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
4217,2023,MI,FT,Data Analyst,39000,EUR,42107,DE,50,DE,M
4218,2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M
4219,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
4220,2023,SE,FT,Data Scientist,179000,USD,179000,US,0,US,M
4221,2023,SE,FT,Data Scientist,109000,USD,109000,US,0,US,M
4222,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
4223,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
4224,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,US,0,US,M
4225,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
